balance_transaction_id,created_utc,reporting_category,charge_id,payment_method_type,card_funding,payment_metadata[bill_uuid],payment_metadata[copay_passthrough],payment_metadata[recouped_fee],refund_metadata[bill_uuid],refund_metadata[copay_passthrough],refund_metadata[recouped_fee]
txn_1Oyvd6KA296nhejwVqhnifuE,2024-03-27 12:30:56,transfer,,,,,,,,,
txn_3OywYlKA296nhejw0iPG4mJ1,2024-03-27 13:30:31,charge,ch_3OywYlKA296nhejw037O44LW,card,credit,9d32008a-66cf-405e-859c-19f8520fc274,10.26,0.31,,,
txn_3OywYnKA296nhejw0wx25d7O,2024-03-27 13:30:33,charge,ch_3OywYnKA296nhejw0EBDNLvO,card,credit,6dd1a643-c7b2-416d-880b-3a7e11ef1332,10.00,0.30,,,
txn_3OywYnKA296nhejw1L1if6OK,2024-03-27 13:30:33,charge,ch_3OywYnKA296nhejw1u64UKok,card,credit,2f9e2805-0fee-454c-b891-cb691923ce32,52.96,1.59,,,
txn_3OywYpKA296nhejw15jXIfHP,2024-03-27 13:30:36,charge,ch_3OywYpKA296nhejw15tOzo46,card,credit,842c11fb-7b0a-4a58-a629-851c3dcb3b4c,70.84,2.13,,,
txn_3OywYqKA296nhejw1Ecpm08Q,2024-03-27 13:30:37,charge,ch_3OywYqKA296nhejw1wjhiCAV,card,credit,0d8d8911-78ab-4ffa-b77f-291ce9bca516,37.20,1.12,,,
txn_3OywYsKA296nhejw1Yfc0tsW,2024-03-27 13:30:38,charge,ch_3OywYsKA296nhejw1q6W9LZC,card,credit,b164b802-9535-45c6-9255-224368806d46,10.65,0.32,,,
txn_3OywYtKA296nhejw1tmO1oNF,2024-03-27 13:30:39,charge,ch_3OywYtKA296nhejw1avYB4XG,card,credit,57ecbab4-fd4f-4bef-83c9-8f71e3283dca,79.20,2.38,,,
txn_3OywYvKA296nhejw0Gf9wKS5,2024-03-27 13:30:41,charge,ch_3OywYvKA296nhejw0VQlXY1R,card,credit,6dec8a62-6440-4c8f-ab1b-8fc07be817b3,102.87,3.09,,,
txn_3OywYwKA296nhejw0p6soNW8,2024-03-27 13:30:42,charge,ch_3OywYwKA296nhejw0u5heya7,card,credit,1437cd50-aaf8-4638-b8c6-8d2e2ff0b8fe,134.40,4.03,,,
txn_3OywYyKA296nhejw0ngn90z9,2024-03-27 13:30:44,charge,ch_3OywYyKA296nhejw0SttLBsi,card,credit,a103c640-ed5a-4f26-b13a-83ea9db775e2,200.00,6.00,,,
txn_3OywYyKA296nhejw1dSyG9RV,2024-03-27 13:30:44,charge,ch_3OywYyKA296nhejw1ROuF7BL,card,credit,0dfd96a1-1b94-44c6-b118-6e89235693da,70.19,2.11,,,
txn_3OywYzKA296nhejw1ThSPBhL,2024-03-27 13:30:46,charge,ch_3OywYzKA296nhejw1b26jv01,card,credit,291d3425-e20f-4d94-b49f-fbdd8df133fa,200.00,6.00,,,
txn_3OywZ0KA296nhejw08B3Kd3K,2024-03-27 13:30:46,charge,ch_3OywZ0KA296nhejw00pPdS5f,card,credit,8967545f-46fb-4e7b-ac34-cf62fe403da1,50.00,1.50,,,
txn_3OywZ1KA296nhejw0f0Sn6oz,2024-03-27 13:30:48,charge,ch_3OywZ1KA296nhejw0RaFpaLh,card,credit,7ca07316-c471-4512-9a15-9739fd421ec8,200.00,6.00,,,
txn_3OywZ1KA296nhejw1qB9odzm,2024-03-27 13:30:48,charge,ch_3OywZ1KA296nhejw1DzxjoWF,card,credit,07e7df07-1165-4beb-bb00-273a0bbff6e0,10.00,0.30,,,
txn_3OywZ3KA296nhejw0nQmd8Pe,2024-03-27 13:30:50,charge,ch_3OywZ3KA296nhejw05ibMqoM,card,credit,d782e294-234e-43cf-920a-b265b73cfb04,200.00,6.00,,,
txn_3OywZ3KA296nhejw16grRlPu,2024-03-27 13:30:50,charge,ch_3OywZ3KA296nhejw1EKz9GyT,card,prepaid,d3adcc42-ba81-4b8c-9c52-a6612fb87e35,136.73,4.10,,,
txn_3OywZ7KA296nhejw0H2qz0SC,2024-03-27 13:30:53,charge,ch_3OywZ7KA296nhejw0pnD1wp5,card,credit,c8b7432a-8464-4626-924d-b4c7f25e73c5,704.87,21.15,,,
txn_3OyweqKA296nhejw0U404Fw6,2024-03-27 13:36:48,charge,ch_3OyweqKA296nhejw09dOlp7G,card,credit,3ff4f644-9e0a-4334-bb2b-6e25b349ab75,70.84,2.13,,,
txn_1OyxM2KA296nhejwtVpw0ZSO,2024-03-27 14:21:25,refund,py_3OoQjwKA296nhejw0U4ril0c,us_bank_account,,b25f1d17-e5a3-4b7f-9abf-e2e164a12362,1294.32,0.00,647d05d6-ceec-4c27-a9b9-19e3657d5df2,-4.56,0.00
txn_3OmcMIKA296nhejw1en7To7T,2024-03-27 15:59:18,refund,ch_3OmcMIKA296nhejw1O3HSngt,card,credit,2c1b85c4-bcba-4036-b6f1-38a68521b132,1740.00,52.20,338b7b68-fb3a-4f1d-972f-22a45bd561c9,-4.40,-0.13
txn_3OymWwKA296nhejw0uH0FR18,2024-03-27 20:02:17,charge,py_3OymWwKA296nhejw0hehIPKz,us_bank_account,,fb8814bd-f780-4b3b-9bdf-63a5b4cc52ef,10000.00,0.00,,,
txn_3OyyslKA296nhejw0XjknhwR,2024-03-27 20:07:13,charge,py_3OyyslKA296nhejw05zsvD6L,us_bank_account,,09098b61-489f-4132-98e0-b8b974ce766e,5764.40,0.00,,,
txn_3OyysoKA296nhejw1WxySk4D,2024-03-27 20:11:34,charge,py_3OyysoKA296nhejw1Dm4h5BC,us_bank_account,,c36221c4-e445-458a-9ce7-579817d63522,640.00,0.00,,,
txn_3OywYqKA296nhejw04sx9NuA,2024-03-27 20:14:27,charge,py_3OywYqKA296nhejw0GwASoFm,us_bank_account,,44f7cb36-7b5a-4ad0-aac7-95631523d03f,165.52,0.00,,,
txn_3Oyvd0KA296nhejw1x0TH0p6,2024-03-27 20:14:28,charge,py_3Oyvd0KA296nhejw1Gtmjfq0,us_bank_account,,1e9e9d08-17d0-4f15-b553-d455b5ce9668,375.00,0.00,,,
txn_3OyvcwKA296nhejw10NmDWLR,2024-03-27 20:14:30,charge,py_3OyvcwKA296nhejw1G2rpKcc,us_bank_account,,cccbefd4-c4fb-42c6-a4b3-522435025c80,34.89,0.00,,,
txn_3OyvjhKA296nhejw1gMnac9m,2024-03-27 20:14:30,charge,py_3OyvjhKA296nhejw1SqNnqc7,us_bank_account,,74e27cc0-3824-435a-8796-20f18c208f50,168.00,0.00,,,
txn_3Oyvd1KA296nhejw1Nkcr8pB,2024-03-27 20:14:33,charge,py_3Oyvd1KA296nhejw11BvhWKy,us_bank_account,,3e00f1a0-a92d-4a39-91c5-4dce5274572c,1041.42,0.00,,,
txn_3OyviyKA296nhejw1cbs0sgM,2024-03-27 20:14:34,charge,py_3OyviyKA296nhejw1RH6juii,us_bank_account,,fd7b86d0-aadd-4fc7-b4ae-77d820fda0ce,63.94,0.00,,,
txn_3OywYlKA296nhejw1ykx51BC,2024-03-27 20:14:38,charge,py_3OywYlKA296nhejw1XND3K7E,us_bank_account,,671e9a14-de70-4014-8d73-52887fd54035,10.99,0.00,,,
txn_3OywYlKA296nhejw1BAPADhf,2024-03-27 20:14:39,charge,py_3OywYlKA296nhejw13tpd7d4,us_bank_account,,b8785949-b4b8-4e83-8d96-e03271be62a3,44.26,0.00,,,
txn_3OyvdrKA296nhejw1zEdkFC3,2024-03-27 20:14:42,charge,py_3OyvdrKA296nhejw1vOrVwl9,us_bank_account,,6ff265b8-4fd5-4d3d-8188-556e099bca1f,66.99,0.00,,,
txn_3OyvcmKA296nhejw0KQd2R8u,2024-03-27 20:14:43,charge,py_3OyvcmKA296nhejw0gMmCsRw,us_bank_account,,e6545dd4-c9bf-4b47-bccd-6f6cb354ed0a,25.20,0.00,,,
txn_3OyvcoKA296nhejw1yNGKelN,2024-03-27 20:14:43,charge,py_3OyvcoKA296nhejw19YiqxhI,us_bank_account,,6431c625-ba2c-482e-80dd-48543b9feb7b,177.11,0.00,,,
txn_3OyvcpKA296nhejw1ra1AJqM,2024-03-27 20:14:43,charge,py_3OyvcpKA296nhejw1FRXwuq7,us_bank_account,,37a02bab-dacf-4ce2-83ca-7b983265d98d,467.93,0.00,,,
txn_3OyvctKA296nhejw1b5mIb2F,2024-03-27 20:14:43,charge,py_3OyvctKA296nhejw14DkagKT,us_bank_account,,4b755b8c-93c2-4cae-8bd2-5394a9873179,2069.02,0.00,,,
txn_3OyvczKA296nhejw1EwBzlO5,2024-03-27 20:14:43,charge,py_3OyvczKA296nhejw1iVNzh8u,us_bank_account,,e07a64b0-4872-4728-afc1-5f40113a4db7,105.62,0.00,,,
txn_3Oyvd3KA296nhejw08bkNVb4,2024-03-27 20:14:43,charge,py_3Oyvd3KA296nhejw06mIGmIS,us_bank_account,,fa6e1475-d0f2-46b6-ae31-c06ae7f33e25,2608.00,0.00,,,
txn_3Oyvd7KA296nhejw0j4My7PR,2024-03-27 20:14:43,charge,py_3Oyvd7KA296nhejw0aXukTAu,us_bank_account,,66099b8d-417c-407b-afda-f7d0faea6327,74.74,0.00,,,
txn_3OyvdAKA296nhejw1PmsMF18,2024-03-27 20:14:43,charge,py_3OyvdAKA296nhejw1uGqahzb,us_bank_account,,30024b03-2ff4-4524-b92a-94f4bdd46451,63.94,0.00,,,
txn_3OyvdcKA296nhejw1y3qPp48,2024-03-27 20:14:43,charge,py_3OyvdcKA296nhejw1djNR2kY,us_bank_account,,18e6cac7-d18f-4662-80e8-01645fad9209,1906.00,0.00,,,
txn_3Oyvd9KA296nhejw1Vewj02t,2024-03-27 20:14:44,charge,py_3Oyvd9KA296nhejw1wnGEQMi,us_bank_account,,f6b82f6e-f74c-49e2-a8f4-68eb18e077f1,80.89,0.00,,,
txn_3OyvdUKA296nhejw1ElI6W9C,2024-03-27 20:14:44,charge,py_3OyvdUKA296nhejw1JYmdVVN,us_bank_account,,8e3354b4-98cb-4eba-a4ef-770aa6e85e31,114.00,0.00,,,
txn_3OyvdXKA296nhejw0HtFTs7y,2024-03-27 20:14:44,charge,py_3OyvdXKA296nhejw0DmKJK0J,us_bank_account,,c5879612-eb40-498b-b9ff-858a51b1888e,111.75,0.00,,,
txn_3OyvdZKA296nhejw1XAUCip2,2024-03-27 20:14:44,charge,py_3OyvdZKA296nhejw1crGa4Dx,us_bank_account,,2daca385-2c07-42ac-807c-fcf48a08cb69,140.40,0.00,,,
txn_3OyvdbKA296nhejw1WCihv2q,2024-03-27 20:14:44,charge,py_3OyvdbKA296nhejw1wt6lO3O,us_bank_account,,54e13857-e662-481f-97e5-37e6238f00cf,168.00,0.00,,,
txn_3OyvdkKA296nhejw0XUxj5MD,2024-03-27 20:14:44,charge,py_3OyvdkKA296nhejw0CY3aKTO,us_bank_account,,57f467ef-518e-435b-83e0-3e73a19adfbf,106.27,0.00,,,
txn_3OyvdnKA296nhejw17gYIxrv,2024-03-27 20:14:44,charge,py_3OyvdnKA296nhejw1G3HGnxQ,us_bank_account,,bdf21908-387e-4664-9a76-5fe866b42b5d,1906.00,0.00,,,
txn_3OyvcuKA296nhejw0JaQYvIA,2024-03-27 20:14:45,charge,py_3OyvcuKA296nhejw0ikTtBgG,us_bank_account,,98575b31-aaed-4cae-a16f-7320699b3681,3510.00,0.00,,,
txn_3OyvddKA296nhejw1Q0cBN5B,2024-03-27 20:14:45,charge,py_3OyvddKA296nhejw1Ed30DZT,us_bank_account,,fd3ec991-ef43-4728-9f36-72c7eff90442,3441.48,0.00,,,
txn_3OyvdhKA296nhejw0ZDZWSbi,2024-03-27 20:14:45,charge,py_3OyvdhKA296nhejw0iKF2oNs,us_bank_account,,915dea0c-2503-43fb-b10b-28dcfa588f90,1455.22,0.00,,,
txn_3OyvdjKA296nhejw012DSuxI,2024-03-27 20:14:45,charge,py_3OyvdjKA296nhejw0yxKNKvM,us_bank_account,,0b7efc93-9b70-456b-a68c-70ba17cbd7d2,1555.00,0.00,,,
txn_3OyvdpKA296nhejw1USERuS3,2024-03-27 20:14:45,charge,py_3OyvdpKA296nhejw1UoQMjBT,us_bank_account,,4a5c1c5f-5cd6-43d0-99ec-9dd94996ce3b,2282.83,0.00,,,
txn_3OyvdsKA296nhejw0opOXvVA,2024-03-27 20:14:45,charge,py_3OyvdsKA296nhejw0H0m2wJJ,us_bank_account,,4bf5afcb-ed0e-49df-82ad-c103fa03dcdc,375.00,0.00,,,
txn_3OyvidKA296nhejw0iZuKtkw,2024-03-27 20:14:47,charge,py_3OyvidKA296nhejw018L5tC9,us_bank_account,,c4c8927e-e1ee-4dd7-8584-33482587d67f,174.24,0.00,,,
txn_3OyvdeKA296nhejw0ZTqweis,2024-03-27 20:14:48,charge,py_3OyvdeKA296nhejw0oWHilwz,us_bank_account,,54b749d8-69b6-4611-b202-4c1dedb0699f,106.27,0.00,,,
txn_3OyvjIKA296nhejw1JOLEibp,2024-03-27 20:14:48,charge,py_3OyvjIKA296nhejw1E91MLty,us_bank_account,,6ddc5a8a-2501-47cb-956e-749cfd52ed36,105.62,0.00,,,
txn_3Oyvk8KA296nhejw0TAWoFT2,2024-03-27 20:14:48,charge,py_3Oyvk8KA296nhejw0uc0FXoD,us_bank_account,,a6f1c238-afc2-47f1-8e46-33aa3bbf0291,198.00,0.00,,,
txn_3OyvdKKA296nhejw0ceKSPgw,2024-03-27 20:14:50,charge,py_3OyvdKKA296nhejw0Jr28kni,us_bank_account,,134d2d21-9285-427a-989b-27d786b66b33,42.80,0.00,,,
txn_3Oz0A0KA296nhejw0vtE75Rp,2024-03-27 20:16:06,charge,py_3Oz0A0KA296nhejw0hjw9fte,us_bank_account,,e30ae3b7-1c3e-4cc1-a4eb-9e6d1d93f67d,4560.00,0.00,,,
txn_3Oz0A5KA296nhejw17OCQVeF,2024-03-27 20:16:10,charge,py_3Oz0A5KA296nhejw1ZNBFAny,us_bank_account,,0b02bb7a-f937-4579-bebb-7bf1b03e3db6,280.00,0.00,,,
txn_3OywYmKA296nhejw1beK9t6H,2024-03-27 20:18:16,charge,py_3OywYmKA296nhejw147SxzYA,us_bank_account,,9218a3ab-f269-490f-bb62-e1c4f867b3bd,200.00,0.00,,,
txn_3OywYpKA296nhejw1SpsqodF,2024-03-27 20:18:17,charge,py_3OywYpKA296nhejw1tStg8l6,us_bank_account,,4684114b-a2a0-4fd3-8456-bf1a9f101e65,187.20,0.00,,,
txn_3OywZ4KA296nhejw1h1JUOlV,2024-03-27 20:18:17,charge,py_3OywZ4KA296nhejw17iprKoM,us_bank_account,,2a76338b-d393-473d-9cc7-43d5103a0c86,50.51,0.00,,,
txn_3OywZ6KA296nhejw0gtHRBc8,2024-03-27 20:18:17,charge,py_3OywZ6KA296nhejw0wbG00hH,us_bank_account,,457d61f4-5fcd-479e-bf00-01d650bc3d0e,10.00,0.00,,,
txn_3Oz0ATKA296nhejw0crZMkaM,2024-03-27 20:18:25,charge,py_3Oz0ATKA296nhejw0fF8ruAM,us_bank_account,,29b1226e-2742-4a91-b6aa-2bf561a63579,1300.00,0.00,,,
txn_3OyvqjKA296nhejw0KqpBLDS,2024-03-27 20:20:19,charge,py_3OyvqjKA296nhejw0TTLtRTz,us_bank_account,,b33579d5-d7d0-4324-bd73-d36c4c0ebca6,360.00,0.00,,,
txn_3Oz0AFKA296nhejw0gVWkNBy,2024-03-27 20:21:01,charge,py_3Oz0AFKA296nhejw0hS57EXR,us_bank_account,,ac9fcc8f-f00b-4236-818d-a1deb464435c,800.00,0.00,,,
txn_3OymW9KA296nhejw1jCMyrqY,2024-03-27 20:21:14,charge,py_3OymW9KA296nhejw1mC5kQRX,us_bank_account,,a7e04bf2-1d25-43a2-b9ce-53f15633d867,325.00,0.00,,,
txn_3OymWlKA296nhejw1i2fUpSU,2024-03-27 20:21:28,charge,py_3OymWlKA296nhejw10VsbLRH,us_bank_account,,73ca528f-fd14-4880-b7e1-2896188ca0b2,1100.00,0.00,,,
txn_3OyxM2KA296nhejw1SleW3g3,2024-03-27 20:22:57,charge,py_3OyxM2KA296nhejw1iW9LvaS,us_bank_account,,520233c2-9559-4f2f-9dd4-6e49f6adef21,9310.24,0.00,,,
txn_1OzHoNKA296nhejwWNzOoXeo,2024-03-28 12:12:03,transfer,,,,,,,,,
txn_1OzHoxKA296nhejwfcRL2nFo,2024-03-28 12:12:39,transfer,,,,,,,,,
txn_1OzHpTKA296nhejwGt3jnONU,2024-03-28 12:13:11,transfer,,,,,,,,,
txn_1OzHqwKA296nhejwGYxyS3Az,2024-03-28 12:14:42,transfer,,,,,,,,,
txn_1OzHsRKA296nhejw5sLYRyGZ,2024-03-28 12:16:15,transfer,,,,,,,,,
txn_1OzHsrKA296nhejwOEmn99u4,2024-03-28 12:16:41,transfer,,,,,,,,,
txn_1OzHssKA296nhejwCEbK2NIh,2024-03-28 12:16:42,transfer,,,,,,,,,
txn_1OzHssKA296nhejwINqJuW4u,2024-03-28 12:16:42,transfer,,,,,,,,,
txn_1OzHtUKA296nhejw077iIPTs,2024-03-28 12:17:20,transfer,,,,,,,,,
txn_1OzHtrKA296nhejw6lYr0v36,2024-03-28 12:17:43,transfer,,,,,,,,,
txn_1OzHu9KA296nhejwGxXNzEPX,2024-03-28 12:18:01,transfer,,,,,,,,,
txn_1OzHuvKA296nhejwIkdYnZSd,2024-03-28 12:18:49,transfer,,,,,,,,,
txn_1OzHvJKA296nhejwLKbHFlVV,2024-03-28 12:19:13,transfer,,,,,,,,,
txn_1OzHvxKA296nhejwPYWXlVig,2024-03-28 12:19:53,transfer,,,,,,,,,
txn_1OzHwxKA296nhejwczXccWwp,2024-03-28 12:20:55,transfer,,,,,,,,,
txn_1OzHxEKA296nhejwWCbZmMWG,2024-03-28 12:21:12,transfer,,,,,,,,,
txn_1OzHxrKA296nhejwmPll1Ctz,2024-03-28 12:21:51,transfer,,,,,,,,,
txn_1OzHywKA296nhejwTE1ZWTyk,2024-03-28 12:22:58,transfer,,,,,,,,,
txn_1OzHzoKA296nhejwfI34NYBe,2024-03-28 12:23:52,transfer,,,,,,,,,
txn_1OzI07KA296nhejwLjRRQRtm,2024-03-28 12:24:11,transfer,,,,,,,,,
txn_1OzI18KA296nhejwKwyNwAsD,2024-03-28 12:25:14,transfer,,,,,,,,,
txn_1OzI1uKA296nhejwdFItvyo6,2024-03-28 12:26:02,transfer,,,,,,,,,
txn_1OzI42KA296nhejwoj93ZrGg,2024-03-28 12:28:14,transfer,,,,,,,,,
txn_1OzI5pKA296nhejw69QvOaah,2024-03-28 12:30:05,transfer,,,,,,,,,
txn_1OzI63KA296nhejw4rzicSvv,2024-03-28 12:30:19,transfer,,,,,,,,,
txn_1OzI6GKA296nhejwmTpWNu4I,2024-03-28 12:30:32,transfer,,,,,,,,,
txn_1OzI8AKA296nhejw1xCdU2vt,2024-03-28 12:32:30,transfer,,,,,,,,,
txn_1OzI8VKA296nhejwmZmnAsym,2024-03-28 12:32:51,transfer,,,,,,,,,
txn_1OzIAYKA296nhejwYKvg6o9j,2024-03-28 12:34:58,transfer,,,,,,,,,
txn_1OzIBJKA296nhejw9ElsiBZe,2024-03-28 12:35:45,transfer,,,,,,,,,
txn_1OzIBTKA296nhejwiG17cSpf,2024-03-28 12:35:55,transfer,,,,,,,,,
txn_1OzICPKA296nhejwFsmhL9iq,2024-03-28 12:36:53,transfer,,,,,,,,,
txn_1OzICRKA296nhejwjhMNRsEI,2024-03-28 12:36:55,transfer,,,,,,,,,
txn_1OzIDOKA296nhejwbXSAqCyP,2024-03-28 12:37:54,transfer,,,,,,,,,
txn_1OzIEAKA296nhejw4jfNZWau,2024-03-28 12:38:42,transfer,,,,,,,,,
txn_1OzIEKKA296nhejwoCW5aE48,2024-03-28 12:38:52,transfer,,,,,,,,,
txn_1OzIEaKA296nhejwJAw26A3A,2024-03-28 12:39:08,transfer,,,,,,,,,
txn_1OzIFKKA296nhejwZ9qEJag9,2024-03-28 12:39:53,transfer,,,,,,,,,
txn_1OzIGJKA296nhejwVsw3mnRX,2024-03-28 12:40:55,transfer,,,,,,,,,
txn_1OzIGLKA296nhejwBgTklrzT,2024-03-28 12:40:56,transfer,,,,,,,,,
txn_1OzIHHKA296nhejwH247YSiw,2024-03-28 12:41:55,transfer,,,,,,,,,
txn_1OzIJ9KA296nhejwBhovb636,2024-03-28 12:43:51,transfer,,,,,,,,,
txn_1OzIK0KA296nhejw4ELY6ILz,2024-03-28 12:44:44,transfer,,,,,,,,,
txn_1OzIK2KA296nhejwKtc5jGLW,2024-03-28 12:44:46,transfer,,,,,,,,,
txn_1OzIK9KA296nhejwqyUMmw5Q,2024-03-28 12:44:53,transfer,,,,,,,,,
txn_1OzILyKA296nhejw7UYEbdKW,2024-03-28 12:46:46,transfer,,,,,,,,,
txn_1OzIMIKA296nhejwdaUw7hgC,2024-03-28 12:47:06,transfer,,,,,,,,,
txn_1OzINwKA296nhejwtoULKwfq,2024-03-28 12:48:48,transfer,,,,,,,,,
txn_1OzIOJKA296nhejwlZgJujGA,2024-03-28 12:49:11,transfer,,,,,,,,,
txn_1OzIOWKA296nhejwdWLFO6FF,2024-03-28 12:49:24,transfer,,,,,,,,,
txn_1OzIOiKA296nhejwYWXViCHE,2024-03-28 12:49:35,transfer,,,,,,,,,
txn_1OzIiBKA296nhejwnQLjqmPK,2024-03-28 13:09:43,transfer,,,,,,,,,
txn_1OzIinKA296nhejwLuFZS9lt,2024-03-28 13:10:21,transfer,,,,,,,,,
txn_1OzIiqKA296nhejw63ZKnwLY,2024-03-28 13:10:24,transfer,,,,,,,,,
txn_1OzIjNKA296nhejwNwwlVkEr,2024-03-28 13:10:57,transfer,,,,,,,,,
txn_1OzIjQKA296nhejw5Z66jPoe,2024-03-28 13:11:00,transfer,,,,,,,,,
txn_1OzIjYKA296nhejwN6nrjKVx,2024-03-28 13:11:08,transfer,,,,,,,,,
txn_1OzIkWKA296nhejwvd46BPoU,2024-03-28 13:12:08,transfer,,,,,,,,,
txn_1OzIkdKA296nhejwEvXECwiy,2024-03-28 13:12:15,transfer,,,,,,,,,
txn_1OzImBKA296nhejw3JMovcKE,2024-03-28 13:13:51,transfer,,,,,,,,,
txn_1OzImKKA296nhejwpmcd42S4,2024-03-28 13:14:00,transfer,,,,,,,,,
txn_1OzImPKA296nhejwIKGCxqAc,2024-03-28 13:14:05,transfer,,,,,,,,,
txn_1OzImxKA296nhejwpmyVaZ2y,2024-03-28 13:14:38,transfer,,,,,,,,,
txn_1OzIonKA296nhejwpgANw4cA,2024-03-28 13:16:33,transfer,,,,,,,,,
txn_1OzIoyKA296nhejwnEt13pNy,2024-03-28 13:16:44,transfer,,,,,,,,,
txn_1OzIp0KA296nhejwv9gyoiwu,2024-03-28 13:16:46,transfer,,,,,,,,,
txn_1OzIpgKA296nhejwbxlxLjJx,2024-03-28 13:17:28,transfer,,,,,,,,,
txn_1OzIqIKA296nhejwyU4t3tDb,2024-03-28 13:18:05,transfer,,,,,,,,,
txn_1OzIr9KA296nhejwZe25WUue,2024-03-28 13:18:58,transfer,,,,,,,,,
txn_1OzIs9KA296nhejwLWuaSDq7,2024-03-28 13:20:01,transfer,,,,,,,,,
txn_1OzItRKA296nhejwedjG4Xou,2024-03-28 13:21:21,transfer,,,,,,,,,
txn_1OzItVKA296nhejwUSPdZL3e,2024-03-28 13:21:25,transfer,,,,,,,,,
txn_1OzIusKA296nhejwBYQa6jMQ,2024-03-28 13:22:50,transfer,,,,,,,,,
txn_3OzJ2IKA296nhejw06F4ALEG,2024-03-28 13:30:30,charge,ch_3OzJ2IKA296nhejw0OsgAIvm,card,prepaid,3cab1c57-ac2a-4580-ade6-a1b996b8c077,70.20,0.00,,,
txn_3OzJ2KKA296nhejw13ZWfFqB,2024-03-28 13:30:32,charge,ch_3OzJ2KKA296nhejw1xhzWd32,card,prepaid,ec59ba11-3d1d-42ab-a616-566df56caf43,200.00,0.00,,,
txn_3OzJ2LKA296nhejw0Jqoj3HJ,2024-03-28 13:30:33,charge,ch_3OzJ2LKA296nhejw08rBMutv,card,prepaid,314d346c-f642-472f-b9c4-4034d56fd377,53.50,0.00,,,
txn_3OzJ2NKA296nhejw1NQABPtB,2024-03-28 13:30:35,charge,ch_3OzJ2NKA296nhejw1XMkBryF,card,credit,765f79c9-a7c0-40e3-aff3-93d4b9ae0eec,350.00,10.50,,,
txn_3OzJ2NKA296nhejw1V8lVALG,2024-03-28 13:30:35,charge,ch_3OzJ2NKA296nhejw139XqKbb,card,prepaid,dc5ac2a9-dd24-4059-bff6-b802a037201f,8.40,0.00,,,
txn_3OzJ2PKA296nhejw0IPXMpNb,2024-03-28 13:30:37,charge,ch_3OzJ2PKA296nhejw0Zbrl7kx,card,prepaid,d54c9645-a690-47cc-9203-0ae99c8a6cae,89.60,0.00,,,
txn_3OzJ2RKA296nhejw1W8oVkzQ,2024-03-28 13:30:39,charge,ch_3OzJ2RKA296nhejw1KyszgbB,card,prepaid,a1129940-5fc7-4030-a405-a663f6148b5d,200.00,0.00,,,
txn_3OzJ2VKA296nhejw1S78JnAS,2024-03-28 13:30:43,charge,ch_3OzJ2VKA296nhejw10XmwAri,card,credit,df284aa9-5176-42ce-8e7e-b9c7394d9b86,200.00,6.00,,,
txn_3OzJ2XKA296nhejw1qLuUM7m,2024-03-28 13:30:45,charge,ch_3OzJ2XKA296nhejw1pxoDpEw,card,credit,b69e59f3-0645-4973-b998-fee1843cb8e3,200.00,6.00,,,
txn_3OzJ2YKA296nhejw0RfDcoIM,2024-03-28 13:30:47,charge,ch_3OzJ2YKA296nhejw0Zgp0Wwq,card,credit,a92eacaf-aef4-45d2-b4e2-54d93802c383,70.20,2.11,,,
txn_3OzJ2ZKA296nhejw0YRMP9Vl,2024-03-28 13:30:48,charge,ch_3OzJ2ZKA296nhejw01NDgX0P,card,credit,1aec5d89-4411-4226-8760-00e8476d0505,1689.96,50.70,,,
txn_3OzJ8EKA296nhejw01ftTzyq,2024-03-28 13:36:39,charge,ch_3OzJ8EKA296nhejw0esUhRt8,card,credit,a1de5ea4-2fe1-4577-bff3-811b958210f6,70.41,2.11,,,
txn_1OzJhzKA296nhejwI3rC8JAk,2024-03-28 14:13:34,refund,py_3OkRV0KA296nhejw1St1MDSM,us_bank_account,,160ae865-cc36-44c9-be36-441328e650fe,1330.42,0.00,bf7b2bfd-6666-41e7-a10a-ddc3e4b0df63,-1330.42,0.00
txn_3Oya5mKA296nhejw0imAQUrV,2024-03-28 16:41:19,refund,ch_3Oya5mKA296nhejw0zv4TbL0,card,credit,13b838ba-1a7c-4fcb-8b29-baeca149f0dd,1801.46,54.04,6dbde3a9-04ef-4d18-96c4-e3b8a6c04ca7,-34.93,-1.05
txn_3OzJ2NKA296nhejw1DkBc557,2024-03-28 18:56:41,refund,ch_3OzJ2NKA296nhejw1XMkBryF,card,credit,765f79c9-a7c0-40e3-aff3-93d4b9ae0eec,350.00,10.50,fa945016-e099-4c0f-bd70-920b24f34580,-350.00,-10.50
txn_3OzI6IKA296nhejw0DJZ9zsk,2024-03-28 20:03:29,charge,py_3OzI6IKA296nhejw085ZBJX9,us_bank_account,,e14a6077-34cf-4659-a788-7efab3f5ef10,3.50,0.00,,,
txn_3OzI6FKA296nhejw03obuZ1u,2024-03-28 20:03:30,charge,py_3OzI6FKA296nhejw0hC0f0Z6,us_bank_account,,252677ef-17fa-4f8e-80ea-2bf2c8157741,22.03,0.00,,,
txn_3OzI6KKA296nhejw1LeHmiep,2024-03-28 20:03:30,charge,py_3OzI6KKA296nhejw13gkUt8k,us_bank_account,,07ea0a87-8259-4260-b6a7-0877b5e78d3e,187.78,0.00,,,
txn_3OzI6LKA296nhejw0aOa3qXa,2024-03-28 20:03:30,charge,py_3OzI6LKA296nhejw0g2hd7Sw,us_bank_account,,a2832138-8455-41fb-881a-e25c6016f00f,6.97,0.00,,,
